frame_id,execution_order,baseline_preprocess_ms,baseline_inference_ms,baseline_postprocess_ms,baseline_pipeline_ms,baseline_steering_error,baseline_steering_cmd,baseline_lane_pixels,baseline_valid,rtl_preprocess_ms,rtl_inference_ms,rtl_postprocess_ms,rtl_pipeline_ms,rtl_steering_error,rtl_steering_cmd,rtl_lane_pixels,rtl_valid,steering_error_abs_diff,steering_cmd_abs_diff,rtl_copy_ms,rtl_compute_ms
2264,baseline->rtl,5.563559,14.494513,7.373892,27.484376,0.0875,0.016769237,56357,True,5.597769,14.350957,6.928522,26.918629,0.59375,0.117614744,12004,True,0.50625,0.100845507,0.390358,6.372536
2265,rtl->baseline,5.59796,14.372577,7.450616,27.467545,0.05625,0.004082695,56831,True,5.5909,14.472422,6.686571,26.796574,0.5703125,0.108452147,12031,True,0.5140625,0.104369452,0.419089,6.104464
2266,baseline->rtl,5.613901,14.365927,7.419275,27.450864,0.05625,0.008383078,56891,True,5.667173,14.535695,6.634478,26.876108,0.5703125,0.111818359,12030,True,0.5140625,0.103435281,0.367707,6.104294
2267,rtl->baseline,6.24887,14.980585,13.597921,34.876209,0.05625,0.010103231,56858,True,5.6061,15.755972,6.842637,28.254151,0.5703125,0.113164844,12029,True,0.5140625,0.103061613,0.463612,6.169817
2268,baseline->rtl,6.039811,14.65209,7.76193,28.513984,0.05,0.008166292,57073,True,5.676893,14.364377,6.89208,26.973892,0.5546875,0.107140937,12097,True,0.5046875,0.098974645,0.357047,6.370776
2269,rtl->baseline,5.617731,14.286293,7.555311,27.504747,0.04375,0.006641517,56541,True,5.628911,14.611468,6.949163,27.236534,0.5546875,0.109418875,12027,True,0.5109375,0.102777358,0.415609,6.367086
2270,baseline->rtl,5.614881,14.519604,7.531249,27.719147,0.04375,0.007906607,56856,True,5.701854,14.353327,6.89037,26.985942,0.5546875,0.11033005,12093,True,0.5109375,0.102423443,0.363747,6.366265
2271,rtl->baseline,5.60316,14.342946,7.676927,27.668824,0.01875,-0.009962357,57647,True,5.662623,14.394108,6.90101,27.003724,0.53125,0.10085077,12162,True,0.5125,0.110813127,0.371658,6.369155
2272,baseline->rtl,5.650513,14.414379,7.598172,27.717067,0.01875,-0.003984943,57553,True,5.568429,14.341046,6.90111,26.849986,0.53125,0.104090308,12162,True,0.5125,0.108075251,0.365217,6.375006
2273,rtl->baseline,5.636402,14.293183,7.521559,27.495016,0.01875,-0.001593977,57623,True,5.750137,14.376777,6.630718,26.804204,0.53125,0.105386123,12162,True,0.5125,0.1069801,0.363997,6.103154
2274,baseline->rtl,5.670203,15.961321,7.341671,29.024258,0.009375,-0.000637591,57790,True,5.631681,14.386988,6.90454,26.963122,0.5234375,0.102623199,12167,True,0.5140625,0.10326079,0.362407,6.379056
2275,rtl->baseline,5.622952,14.388378,7.389253,27.444354,0.009375,-0.000255036,57666,True,5.60414,14.487763,6.628748,26.768602,0.5234375,0.10386178,12168,True,0.5140625,0.104116816,0.366997,6.100493
2276,baseline->rtl,5.5985,14.444321,7.387243,27.483986,0.009375,-0.000102015,57706,True,5.635152,14.406628,6.89651,27.018064,0.5234375,0.104357212,12168,True,0.5140625,0.104459227,0.363186,6.371656
2277,rtl->baseline,5.59551,14.306004,7.496538,27.445304,0.0,-4.0806e-05,58051,True,5.630032,14.336655,6.827047,26.841526,0.5078125,0.097992885,12215,True,0.5078125,0.098033691,0.365517,6.298613
2278,baseline->rtl,5.61287,14.349266,7.424825,27.439954,0.0,-1.6322e-05,57967,True,5.621821,14.505784,6.635458,26.801025,0.5078125,0.100134654,12206,True,0.5078125,0.100150976,0.367097,6.103023
2279,rtl->baseline,5.554498,14.335486,7.446865,27.379941,0.0,-6.529e-06,58103,True,5.623861,14.338375,6.90302,26.91316,0.5078125,0.100991362,12215,True,0.5078125,0.100997891,0.364776,6.373095
2280,baseline->rtl,5.592279,14.428807,8.019031,28.090879,-0.028125,-0.011815112,58459,True,5.683933,14.350754,6.633576,26.709495,0.484375,0.091490295,12265,True,0.5125,0.103305407,0.369997,6.101522
2281,rtl->baseline,5.662251,14.327293,7.5672,27.604216,-0.028125,-0.008101045,58349,True,5.629741,14.378785,6.643197,26.696354,0.484375,0.094721118,12264,True,0.5125,0.102822163,0.375408,6.099752
2282,baseline->rtl,5.578078,14.452528,7.509737,27.594386,-0.028125,-0.006615418,58358,True,5.577718,14.459809,6.650067,26.727025,0.484375,0.096013447,12266,True,0.5125,0.102628865,0.366897,6.121353
2283,rtl->baseline,5.593889,14.311622,7.680135,27.630127,-0.04375,-0.012583667,58382,True,5.679832,14.285461,6.639217,26.652002,0.46875,0.089967879,12267,True,0.5125,0.102551546,0.371747,6.106102
2284,baseline->rtl,5.596409,14.387595,7.454264,27.491531,-0.04375,-0.010283467,58358,True,5.61389,14.438968,7.104658,27.198577,0.46875,0.092237152,12261,True,0.5125,0.102520619,0.368377,6.365484
2285,rtl->baseline,5.599819,14.421727,7.407613,27.47439,-0.05,-0.011988387,58391,True,5.566467,14.510221,6.644278,26.767028,0.46875,0.093144861,12279,True,0.51875,0.105133248,0.376947,6.102532
2286,baseline->rtl,5.62975,14.321302,7.436054,27.439869,-0.08125,-0.023920355,58610,True,5.595209,14.350783,6.625816,26.61069,0.4375,0.080382944,12296,True,0.51875,0.104303299,0.361227,6.103862
2287,rtl->baseline,5.609039,14.339123,7.456174,27.448599,-0.08125,-0.019318142,58575,True,5.649451,14.438167,6.902409,27.037721,0.4296875,0.081371928,12303,True,0.5109375,0.10069007,0.367247,6.369734
2288,baseline->rtl,5.61747,14.303851,7.450905,27.424688,-0.08125,-0.017477257,58612,True,5.587359,14.364505,6.625197,26.618161,0.4375,0.087392521,12297,True,0.51875,0.104869778,0.364107,6.100002
2289,rtl->baseline,5.62574,14.337723,7.490876,27.500371,-0.09375,-0.021990903,58434,True,5.669012,14.336673,6.624476,26.676873,0.421875,0.080894508,12252,True,0.515625,0.102885411,0.360457,6.103102
2290,baseline->rtl,5.608229,14.349283,7.400882,27.410177,-0.09375,-0.020046361,58430,True,5.642411,14.347373,6.626566,26.654892,0.421875,0.082982803,12265,True,0.515625,0.103029164,0.363307,6.102732
2291,rtl->baseline,5.652761,14.366584,7.488616,27.554684,-0.09375,-0.019268544,58456,True,5.596319,14.441457,6.628557,26.713365,0.421875,0.083818121,12266,True,0.515625,0.103086665,0.363396,6.100762
2292,baseline->rtl,5.595939,14.346604,7.496216,27.490621,-0.1375,-0.037332418,57120,True,5.600629,14.322813,6.630467,26.593449,0.375,0.064464749,12053,True,0.5125,0.101797167,0.360347,6.107852
2293,rtl->baseline,5.535755,14.431847,7.56111,27.575485,-0.1375,-0.031432967,56960,True,5.596259,14.318922,6.635467,26.599909,0.375,0.070785899,12003,True,0.5125,0.102218866,0.365647,6.104712
2294,baseline->rtl,5.644301,14.312402,7.429083,27.437739,-0.1375,-0.029073187,57014,True,5.6168,14.317171,6.931321,26.904674,0.375,0.07331436,12024,True,0.5125,0.102387547,0.366597,6.368385
2295,rtl->baseline,5.62364,14.367114,7.501277,27.537973,-0.15625,-0.036004275,56740,True,5.561837,14.297481,6.637527,26.542797,0.359375,0.067763244,11950,True,0.515625,0.103767519,0.367026,6.108132
2296,baseline->rtl,5.605719,14.337432,7.426462,27.421035,-0.15625,-0.03315171,56772,True,5.65552,14.296989,6.640726,26.633426,0.359375,0.070230298,11950,True,0.515625,0.103382008,0.373567,6.103391
2297,rtl->baseline,5.632639,14.312159,7.484015,27.475125,-0.15625,-0.032010684,56748,True,5.639049,14.32561,6.911579,26.92332,0.359375,0.071217119,11936,True,0.515625,0.103227803,0.363707,6.355463
2298,baseline->rtl,5.566756,14.351721,7.517056,27.486266,-0.175,-0.039429274,56975,True,5.596868,15.563316,6.926989,28.128155,0.34375,0.065049348,12014,True,0.51875,0.104478622,0.389287,6.370703
2299,rtl->baseline,5.600118,14.326889,7.484425,27.456124,-0.175,-0.036771709,56973,True,5.622659,14.717937,6.896568,27.283536,0.34375,0.067269739,11993,True,0.51875,0.104041448,0.360756,6.372444
2300,baseline->rtl,5.601268,14.376102,7.474714,27.504476,-0.175,-0.035708684,57024,True,5.592777,14.407893,6.913118,26.953242,0.34375,0.068157896,11993,True,0.51875,0.10386658,0.372867,6.375203
2301,rtl->baseline,5.64962,14.288228,7.492515,27.476345,-0.215625,-0.052345974,57846,True,5.678682,14.359591,6.932669,27.017764,0.296875,0.048825658,12170,True,0.5125,0.101171632,0.361797,6.372854
2302,baseline->rtl,5.606838,14.55036,7.442582,27.651903,-0.215625,-0.046813389,57743,True,5.663461,14.426854,6.630565,26.759802,0.296875,0.055155263,12157,True,0.5125,0.101968652,0.363467,6.104221
2303,rtl->baseline,5.610048,14.320049,7.483174,27.459915,-0.221875,-0.047225356,57860,True,5.600098,14.351841,6.634935,26.634206,0.296875,0.057687105,12167,True,0.51875,0.104912461,0.365877,6.104401
2304,baseline->rtl,5.556606,14.404083,7.431912,27.443353,-0.240625,-0.053390142,58345,True,5.611628,14.377532,6.635825,26.664388,0.2734375,0.048856092,12283,True,0.5140625,0.102246234,0.370357,6.103261
2305,rtl->baseline,5.550335,14.262567,7.508376,27.36593,-0.240625,-0.050231057,58408,True,5.568116,14.390493,6.635165,26.639326,0.2734375,0.052354937,12283,True,0.5140625,0.102585994,0.369237,6.102471
2306,baseline->rtl,5.582707,14.355161,7.443913,27.433893,-0.240625,-0.048967423,58371,True,5.588197,14.322519,6.626585,26.576103,0.2734375,0.053754475,12277,True,0.5140625,0.102721898,0.359506,6.102201
2307,rtl->baseline,5.625019,14.34799,7.519417,27.539678,-0.2625,-0.057649469,58193,True,5.698073,14.476267,6.644796,26.864297,0.25,0.04447054,12231,True,0.5125,0.102120009,0.378868,6.100581
2308,baseline->rtl,5.626189,14.369201,7.37978,27.427222,-0.2625,-0.054559788,58178,True,5.626359,14.322629,6.636695,26.624076,0.25,0.047788216,12225,True,0.5125,0.102348004,0.368297,6.104811
2309,rtl->baseline,5.605518,14.295679,7.429332,27.37347,-0.2625,-0.053323915,58215,True,5.586257,14.374612,6.627375,26.635926,0.2578125,0.052396536,12236,True,0.5203125,0.105720451,0.363757,6.100091
2310,baseline->rtl,5.590937,14.351321,7.485354,27.480946,-0.278125,-0.059392066,58406,True,5.592327,14.354751,6.642306,26.628356,0.2421875,0.045333615,12306,True,0.5203125,0.104725681,0.367277,6.112152
2311,rtl->baseline,5.557076,14.300168,7.506766,27.407812,-0.278125,-0.057131826,58459,True,5.694992,14.33154,6.648096,26.72253,0.2421875,0.047195946,12319,True,0.5203125,0.104327772,0.362407,6.122832
2312,baseline->rtl,5.557756,14.376692,7.401171,27.388681,-0.278125,-0.056227731,58463,True,5.623768,14.438892,6.664406,26.767828,0.2421875,0.047940878,12299,True,0.5203125,0.104168609,0.366236,6.10761
2313,rtl->baseline,5.609507,14.38764,7.513195,27.555013,-0.30625,-0.067678592,58355,True,5.633589,14.497654,6.657565,26.835691,0.2109375,0.035113851,12259,True,0.5171875,0.102792443,0.363396,6.130861
2314,baseline->rtl,5.635509,14.380169,7.505244,27.572614,-0.303125,-0.062508937,58339,True,5.616387,14.39459,6.632484,26.682393,0.2109375,0.039358041,12265,True,0.5140625,0.101866978,0.367767,6.10007
2315,rtl->baseline,5.593827,14.327497,7.519595,27.484481,-0.303125,-0.061378575,58335,True,5.597366,14.409901,6.631354,26.686814,0.2109375,0.041055716,12263,True,0.5140625,0.102434291,0.365267,6.10147
2316,baseline->rtl,5.65831,14.384239,7.41955,27.514302,-0.4125,-0.10686393,57322,True,5.594177,14.38703,6.648555,26.670153,0.1171875,0.002359786,12132,True,0.5296875,0.109223716,0.374327,6.11155
2317,rtl->baseline,5.596897,14.421342,7.517785,27.581395,-0.4125,-0.092245572,57401,True,5.943953,14.355058,6.662215,27.007799,0.1171875,0.015006415,12162,True,0.5296875,0.107251987,0.367077,6.130661
2318,baseline->rtl,5.582696,14.349948,7.370748,27.355454,-0.4125,-0.086398229,57347,True,5.594797,14.317726,6.656335,26.60845,0.1171875,0.020065066,12136,True,0.5296875,0.106463295,0.392468,6.09904
2319,rtl->baseline,5.67109,14.332827,7.41943,27.46802,-0.44375,-0.097184292,58307,True,5.613777,14.306676,6.654995,26.619911,0.0703125,0.002401026,12258,True,0.5140625,0.099585318,0.366747,6.122901
2320,baseline->rtl,5.616178,14.348168,7.402269,27.418727,-0.44375,-0.092123717,58302,True,5.560715,14.451653,6.664965,26.714995,0.0703125,0.009397911,12256,True,0.5140625,0.101521628,0.368437,6.132201
2321,rtl->baseline,5.577816,14.372789,7.459132,27.454669,-0.44375,-0.090099487,58300,True,5.629528,14.442012,6.659685,26.777868,0.0703125,0.012196664,12267,True,0.5140625,0.102296151,0.366907,6.1012
2322,baseline->rtl,5.563005,14.374979,7.441401,27.431048,-0.496875,-0.111602295,57717,True,5.629118,14.40767,6.888176,26.963126,0.03125,-0.003090084,12135,True,0.528125,0.108512211,0.365386,6.359152
2323,rtl->baseline,5.623598,14.352169,7.482754,27.505271,-0.496875,-0.104265918,57634,True,5.592497,14.334698,6.647264,26.621261,0.03125,0.002513966,12109,True,0.528125,0.106779884,0.371257,6.11267
2324,baseline->rtl,5.67137,14.354148,7.475733,27.552903,-0.50625,-0.105268867,57934,True,5.638109,14.428751,6.643925,26.749317,0.03125,0.004755587,12163,True,0.5375,0.110024454,0.360826,6.119281
2325,rtl->baseline,5.600067,14.324307,7.479723,27.449199,-0.528125,-0.112045047,57799,True,5.620588,14.387909,6.636905,26.691674,0.0,-0.007472765,12135,True,0.528125,0.104572282,0.365176,6.10564
2326,baseline->rtl,5.599997,14.411771,7.485173,27.548814,-0.528125,-0.108193019,57804,True,5.587616,14.406011,6.641405,26.673373,0.0,-0.002989106,12139,True,0.528125,0.105203913,0.368527,6.1101
2327,rtl->baseline,5.577755,14.309776,7.552267,27.48489,-0.528125,-0.106652207,57846,True,5.639309,14.326827,6.654155,26.666073,0.0,-0.001195642,12151,True,0.528125,0.105456565,0.368317,6.12108
2328,baseline->rtl,5.573426,14.410641,7.471473,27.507231,-0.5375,-0.109973383,58176,True,5.576246,14.447592,6.629334,26.690624,-0.0078125,-0.000478257,12210,True,0.5296875,0.109495126,0.366836,6.09971
2329,rtl->baseline,5.614946,14.349245,7.388118,27.397241,-0.5375,-0.108489353,58028,True,5.594425,14.362456,6.644044,26.648677,-0.0078125,-0.000191303,12204,True,0.5296875,0.10829805,0.367856,6.11254
2330,baseline->rtl,5.633947,14.351646,7.425899,27.464014,-0.5375,-0.107895741,58149,True,5.611067,14.411859,6.646543,26.71,-0.0078125,-7.6521e-05,12226,True,0.5296875,0.10781922,0.365867,6.118039
2331,rtl->baseline,5.663099,14.290763,7.498272,27.497196,-0.578125,-0.124720797,56776,True,5.675489,14.341265,6.655824,26.71984,-0.0546875,-0.022999358,11895,True,0.5234375,0.101721439,0.370567,6.12065
2332,baseline->rtl,5.592275,14.335175,7.472201,27.451634,-0.575,-0.117950819,56770,True,5.585555,14.333594,6.639703,26.598634,-0.0546875,-0.015762243,11889,True,0.5203125,0.102188576,0.369467,6.103349
2333,rtl->baseline,5.601096,14.297403,7.514233,27.457574,-0.590625,-0.122742827,56796,True,5.599556,14.4518,6.692905,26.791064,-0.0546875,-0.012867397,11897,True,0.5359375,0.10987543,0.362757,6.165091
2334,baseline->rtl,5.632807,14.356755,7.473652,27.515007,-0.60625,-0.126534631,56353,True,5.625427,14.353675,6.638793,26.657918,-0.078125,-0.021553209,11804,True,0.528125,0.104981422,0.368887,6.102828
2335,rtl->baseline,5.569544,14.344465,7.45093,27.410172,-0.60625,-0.123363852,56381,True,5.551293,14.377647,6.630822,26.606546,-0.0703125,-0.014715034,11805,True,0.5359375,0.108648818,0.363947,6.102758
2336,baseline->rtl,5.576614,14.365216,7.405898,27.401372,-0.60625,-0.122095541,56332,True,5.650058,14.343515,6.653684,26.685109,-0.0703125,-0.014323513,11786,True,0.5359375,0.107772028,0.366607,6.120549
2337,rtl->baseline,5.608206,14.267151,7.470181,27.390651,-0.60625,-0.121588216,56477,True,5.711871,14.333744,6.632863,26.72613,-0.078125,-0.017448155,11838,True,0.528125,0.104140061,0.363066,6.105179
2338,baseline->rtl,5.713001,14.408709,7.381187,27.556779,-0.60625,-0.121385287,56392,True,5.667949,14.406818,6.633963,26.747132,-0.078125,-0.016354262,11833,True,0.528125,0.105031025,0.364047,6.107269
2339,rtl->baseline,5.643407,14.311374,7.374357,27.37532,-0.60625,-0.121304115,56387,True,5.603006,14.633238,6.639773,26.92315,-0.0703125,-0.012635455,11824,True,0.5359375,0.10866866,0.369136,6.107159
2340,baseline->rtl,5.679749,14.311044,7.417658,27.460664,-0.615625,-0.125209146,57095,True,5.581615,14.341085,6.633213,26.591844,-0.1015625,-0.026616682,11952,True,0.5140625,0.098592464,0.365357,6.104089
2341,rtl->baseline,5.618847,14.338214,7.43165,27.433933,-0.615625,-0.123958658,57029,True,5.620997,14.348115,6.673065,26.687769,-0.1015625,-0.022834173,11939,True,0.5140625,0.101124485,0.371707,6.102689
2342,baseline->rtl,5.587185,14.414028,7.373067,27.428323,-0.6125,-0.122145963,57078,True,5.596926,14.348395,6.629643,26.615546,-0.1015625,-0.021321169,11948,True,0.5109375,0.100824794,0.364627,6.100129
2343,rtl->baseline,5.612936,14.424628,7.377877,27.461795,-0.61875,-0.124983385,56998,True,5.585165,14.334235,6.638213,26.605155,-0.1015625,-0.020715968,11927,True,0.5171875,0.104267417,0.368097,6.106729
2344,baseline->rtl,5.645208,14.328874,7.369826,27.396601,-0.61875,-0.124243354,56981,True,5.589295,14.351185,6.900685,26.880118,-0.1015625,-0.020473887,11923,True,0.5171875,0.103769467,0.370097,6.36764
2345,rtl->baseline,5.572854,14.29881,7.494571,27.412607,-0.61875,-0.123947342,56981,True,5.723991,14.380006,6.917165,27.066653,-0.1015625,-0.020377055,11916,True,0.5171875,0.103570287,0.362137,6.363269
2346,baseline->rtl,5.597814,14.342152,7.47339,27.46622,-0.615625,-0.122516437,57272,True,5.604815,14.455208,6.668383,26.766917,-0.1015625,-0.020338322,11992,True,0.5140625,0.102178115,0.380038,6.120698
2347,rtl->baseline,5.640366,14.275789,7.487541,27.447818,-0.615625,-0.122881575,57297,True,5.665467,14.348513,6.632811,26.692845,-0.1015625,-0.020322829,11990,True,0.5140625,0.102558746,0.363757,6.105307
2348,baseline->rtl,5.640957,14.366663,7.427018,27.488591,-0.615625,-0.12302763,57299,True,5.633796,14.351193,6.947096,26.972397,-0.1015625,-0.020316632,11986,True,0.5140625,0.102710998,0.363456,6.37359
2349,rtl->baseline,5.573024,14.337523,7.412268,27.368455,-0.61875,-0.124398552,57229,True,5.629226,14.334252,6.664103,26.674923,-0.109375,-0.023595403,11964,True,0.509375,0.100803149,0.369597,6.131779
2350,baseline->rtl,5.909599,14.366634,7.48122,27.811945,-0.61875,-0.124009421,57254,True,5.691699,14.577313,6.640112,26.948456,-0.1015625,-0.019281911,11969,True,0.5171875,0.10472751,0.374228,6.101378
2351,rtl->baseline,5.616905,14.2977,7.556054,27.514901,-0.61875,-0.123853768,57257,True,5.598825,14.368613,6.626511,26.642342,-0.109375,-0.023181514,11963,True,0.509375,0.100672254,0.363777,6.100497
2352,baseline->rtl,5.564593,14.411265,7.535223,27.563593,-0.61875,-0.123791507,57272,True,5.608555,14.349753,6.652233,26.649283,-0.109375,-0.022397606,11983,True,0.509375,0.101393901,0.366807,6.111918
2353,rtl->baseline,5.642097,14.575143,7.485331,27.747272,-0.61875,-0.123766603,57264,True,5.674388,14.372924,6.902473,26.993798,-0.109375,-0.022084042,11975,True,0.509375,0.101682561,0.374117,6.363579
2354,baseline->rtl,5.605065,14.370414,7.412968,27.441898,-0.61875,-0.123756641,57281,True,5.590105,14.335002,6.627312,26.5912,-0.109375,-0.021958617,11980,True,0.509375,0.101798024,0.362606,6.101278
2355,rtl->baseline,5.648176,14.349123,7.335323,27.377946,-0.621875,-0.125065156,56633,True,5.600295,14.306661,6.636232,26.590629,-0.109375,-0.021908447,11832,True,0.5125,0.103156709,0.363366,6.108588
2356,baseline->rtl,5.665018,14.338762,7.379486,27.433398,-0.621875,-0.124651063,56637,True,5.652817,14.337782,6.671744,26.701385,-0.109375,-0.021888379,11829,True,0.5125,0.102762684,0.367777,6.138189
2357,rtl->baseline,5.710219,14.328562,7.539823,27.623916,-0.621875,-0.124485425,56630,True,5.630367,14.334322,6.724166,26.736446,-0.109375,-0.021880351,11824,True,0.5125,0.102605074,0.416519,6.124939
2358,baseline->rtl,5.632117,14.323302,7.458289,27.464199,-0.621875,-0.12441917,56841,True,5.642846,14.449487,6.633722,26.763267,-0.109375,-0.021877141,11870,True,0.5125,0.102542029,0.360727,6.111358
2359,rtl->baseline,5.565213,14.352283,7.492931,27.456069,-0.621875,-0.124392668,56813,True,5.645127,14.5022,6.642812,26.837201,-0.109375,-0.021875856,11872,True,0.5125,0.102516812,0.370727,6.106067
2360,baseline->rtl,5.645877,14.418466,7.377765,27.492291,-0.621875,-0.124382067,56839,True,5.603485,14.367393,6.633402,26.644032,-0.109375,-0.021875342,11870,True,0.5125,0.102506725,0.361347,6.108678
2361,rtl->baseline,5.634236,14.354001,7.378355,27.414113,-0.621875,-0.124377827,56562,True,5.601305,14.413295,6.632552,26.694634,-0.1171875,-0.025156387,11822,True,0.5046875,0.09922144,0.365306,6.101468
2362,baseline->rtl,5.624454,14.421074,7.347643,27.445224,-0.621875,-0.124376131,56620,True,5.648866,14.395992,6.644121,26.728291,-0.1171875,-0.024125055,11826,True,0.5046875,0.100251076,0.373127,6.106257
2363,rtl->baseline,5.608944,14.302798,7.473269,27.428302,-0.621875,-0.124375452,56581,True,5.672097,14.330979,6.673062,26.7251,-0.1171875,-0.023712522,11828,True,0.5046875,0.10066293,0.367697,6.140498
2364,baseline->rtl,5.615694,14.392862,7.335722,27.395161,-0.621875,-0.124375181,56781,True,5.649316,14.55742,6.62697,26.873407,-0.109375,-0.020266259,11861,True,0.5125,0.104108922,0.363107,6.099676
2365,rtl->baseline,5.582022,14.493877,7.416176,27.537157,-0.621875,-0.124375072,56795,True,5.603224,14.368611,6.639471,26.658677,-0.109375,-0.021231504,11867,True,0.5125,0.103143568,0.373377,6.102706
2366,baseline->rtl,5.609084,14.35265,7.435196,27.449934,-0.621875,-0.124375029,56780,True,5.527501,14.273656,6.664862,26.558233,-0.109375,-0.021617601,11857,True,0.5125,0.102757428,0.374307,6.123047
2367,rtl->baseline,5.601193,14.312619,7.406326,27.364719,-0.63125,-0.128312512,56579,True,5.823433,15.00219,6.594228,27.460345,-0.109375,-0.021772041,11832,True,0.521875,0.106540471,0.338355,6.100206
2368,baseline->rtl,5.605304,14.372981,7.406716,27.439003,-0.63125,-0.127075005,56523,True,5.569763,14.406863,6.651021,26.665628,-0.109375,-0.021833816,11831,True,0.521875,0.105241189,0.364497,6.118897
2369,rtl->baseline,5.601103,14.297368,7.452357,27.394521,-0.63125,-0.126580002,56583,True,5.646086,14.371462,6.663512,26.727301,-0.109375,-0.021858526,11823,True,0.521875,0.104721476,0.368917,6.131128
2370,baseline->rtl,5.596753,14.502417,7.360324,27.510536,-0.63125,-0.126382001,56378,True,5.719019,14.318209,6.677903,26.752712,-0.1171875,-0.025149661,11799,True,0.5140625,0.10123234,0.407278,6.105597
2371,rtl->baseline,5.659427,14.36545,7.365254,27.433983,-0.63125,-0.1263028,56381,True,5.632366,14.396223,6.636001,26.70955,-0.1171875,-0.024122364,11799,True,0.5140625,0.102180436,0.362076,6.109367
2372,baseline->rtl,5.703498,14.336149,7.393505,27.487776,-0.63125,-0.12627112,56326,True,5.645956,14.607712,6.616489,26.901379,-0.1171875,-0.023711446,11797,True,0.5140625,0.102559674,0.354806,6.101106
2373,rtl->baseline,5.595534,14.291408,7.470758,27.403922,-0.63125,-0.126258448,55347,True,5.608925,14.414663,6.631881,26.70302,-0.1171875,-0.023547078,11624,True,0.5140625,0.10271137,0.365256,6.100647
2374,baseline->rtl,5.565822,14.370201,7.492679,27.482396,-0.63125,-0.126253379,55359,True,5.567542,14.536668,6.633131,26.774843,-0.1171875,-0.023481331,11620,True,0.5140625,0.102772048,0.368217,6.103147
2375,rtl->baseline,5.562502,14.35148,7.543512,27.504256,-0.63125,-0.126251352,55377,True,5.599783,14.32977,6.638911,26.616276,-0.1171875,-0.023455033,11625,True,0.5140625,0.102796319,0.367386,6.106957
2376,baseline->rtl,5.634205,14.339989,7.407136,27.433843,-0.634375,-0.127563041,55228,True,5.658307,14.414363,6.632471,26.744622,-0.1171875,-0.023444513,11569,True,0.5171875,0.104118528,0.365636,6.102337
2377,rtl->baseline,5.676437,14.406863,7.384174,27.514516,-0.634375,-0.127150216,55299,True,5.604414,14.815991,6.712775,27.178042,-0.1171875,-0.023440305,11596,True,0.5171875,0.103709911,0.381187,6.147648
2378,baseline->rtl,5.660686,14.465332,7.374293,27.552273,-0.634375,-0.126985087,55227,True,5.584822,14.361358,6.63544,26.621601,-0.1171875,-0.023438622,11580,True,0.5171875,0.103546465,0.368836,6.102826
2379,rtl->baseline,5.626124,14.368378,7.422045,27.461,-0.634375,-0.126919035,55516,True,5.633724,14.350488,6.898481,26.958646,-0.1171875,-0.023437949,11625,True,0.5171875,0.103481086,0.363157,6.372488
2380,baseline->rtl,5.606083,14.330776,7.434796,27.423667,-0.634375,-0.126892614,55407,True,5.610554,14.532206,6.899551,27.081202,-0.1171875,-0.02343768,11615,True,0.5171875,0.103454934,0.363737,6.372047
2381,rtl->baseline,5.577551,14.342747,7.445556,27.413247,-0.634375,-0.126882046,55416,True,5.646495,14.325866,6.637159,26.656803,-0.1171875,-0.023437572,11620,True,0.5171875,0.103444474,0.368007,6.105475
2382,baseline->rtl,5.609344,14.362368,7.766231,27.788804,-0.634375,-0.126877818,55748,True,5.633024,14.315686,6.668491,26.656523,-0.125,-0.026718779,11628,True,0.509375,0.100159039,0.405919,6.098645
2383,rtl->baseline,5.583762,14.323606,7.440076,27.393166,-0.634375,-0.126876127,55730,True,5.611443,14.360678,6.63283,26.653503,-0.125,-0.025687511,11620,True,0.509375,0.101188616,0.361486,6.105685
2384,baseline->rtl,5.748709,14.324866,7.417825,27.545203,-0.634375,-0.126875451,55753,True,5.614533,14.386689,6.641179,26.680854,-0.125,-0.025275005,11632,True,0.509375,0.101600446,0.368487,6.108075
2385,rtl->baseline,5.654365,14.287965,7.412505,27.402006,-0.634375,-0.12687518,55803,True,5.679316,14.366698,6.660961,26.753988,-0.125,-0.025110002,11631,True,0.509375,0.101765178,0.394058,6.103215
2386,baseline->rtl,5.586592,14.317916,7.477487,27.434838,-0.634375,-0.126875072,55768,True,5.585322,14.518625,6.638289,26.779468,-0.125,-0.025044001,11636,True,0.509375,0.101831071,0.363387,6.115096
2387,rtl->baseline,5.602623,14.466813,7.512589,27.628157,-0.634375,-0.126875029,55809,True,5.666175,14.322816,6.685162,26.721576,-0.125,-0.0250176,11634,True,0.509375,0.101857429,0.372406,6.150848
2388,baseline->rtl,5.642434,14.351648,7.455297,27.499861,-0.634375,-0.126875012,56005,True,5.634475,14.314176,6.64009,26.629222,-0.125,-0.02500704,11716,True,0.509375,0.101867972,0.365586,6.109936
2389,rtl->baseline,5.604683,14.309566,7.444316,27.404006,-0.6375,-0.128187505,56046,True,5.639654,14.605289,6.635879,26.926966,-0.125,-0.025002816,11721,True,0.5125,0.103184689,0.365977,6.107285
2390,baseline->rtl,5.571852,14.526756,7.399304,27.548033,-0.634375,-0.126462502,56104,True,5.628214,14.444062,6.879641,26.991638,-0.125,-0.025001126,11727,True,0.509375,0.101461376,0.377337,6.335506
