frame_id,execution_order,baseline_preprocess_ms,baseline_inference_ms,baseline_postprocess_ms,baseline_pipeline_ms,baseline_steering_error,baseline_steering_cmd,baseline_lane_pixels,baseline_valid,baseline_reference_x,baseline_reference_y,baseline_raw_error_q15,rtl_preprocess_ms,rtl_inference_ms,rtl_postprocess_ms,rtl_pipeline_ms,rtl_steering_error,rtl_steering_cmd,rtl_lane_pixels,rtl_valid,rtl_reference_x,rtl_reference_y,rtl_raw_error_q15,steering_error_abs_diff,steering_cmd_abs_diff,rtl_copy_ms,rtl_compute_ms
101,baseline_overlay_pass->release->rtl_overlay_pass,5.693662,14.323992,2.904457,22.968212,0.109375,0.021875,11879,True,142,179,3584,5.770956,14.760819,0.957734,21.535819,0.109375,0.021875,11879,True,142,,3584,0.0,0.0,0.410406,0.349255
102,baseline_overlay_pass->release->rtl_overlay_pass,5.976537,14.343082,2.874156,23.240347,0.109375,0.021875,11898,True,142,179,3584,5.673674,14.374573,0.919843,21.017371,0.109375,0.021875,11898,True,142,,3584,0.0,0.0,0.378185,0.352655
103,baseline_overlay_pass->release->rtl_overlay_pass,5.931726,15.024613,2.839266,23.843977,0.109375,0.021875,11869,True,142,179,3584,6.338594,14.421123,0.889333,21.698292,0.109375,0.021875,11869,True,142,,3584,0.0,0.0,0.372595,0.333555
104,baseline_overlay_pass->release->rtl_overlay_pass,8.553889,16.481918,2.906137,27.996374,0.109375,0.021875,11864,True,142,179,3584,5.614354,14.536695,0.909243,21.103583,0.109375,0.021875,11864,True,142,,3584,0.0,0.0,0.383725,0.339675
105,baseline_overlay_pass->release->rtl_overlay_pass,6.071328,14.756869,2.875857,23.756485,0.109375,0.021875,11856,True,142,179,3584,5.651394,14.358493,0.897764,20.952881,0.109375,0.021875,11856,True,142,,3584,0.0,0.0,0.374975,0.337765
106,baseline_overlay_pass->release->rtl_overlay_pass,5.763933,15.912528,2.814585,24.542497,0.109375,0.021875,11874,True,142,179,3584,5.859687,14.381634,0.886923,21.172854,0.109375,0.021875,11874,True,142,,3584,0.0,0.0,0.366745,0.332525
107,baseline_overlay_pass->release->rtl_overlay_pass,5.597611,15.42364,2.815846,23.888087,0.109375,0.021875,11874,True,142,179,3584,5.682504,14.86874,0.854943,21.451368,0.109375,0.021875,11874,True,142,,3584,0.0,0.0,0.345816,0.331485
108,baseline_overlay_pass->release->rtl_overlay_pass,5.607271,15.089075,3.095121,23.844197,0.109375,0.021875,11881,True,142,179,3584,5.661244,14.991582,0.907033,21.60698,0.109375,0.021875,11881,True,142,,3584,0.0,0.0,0.395836,0.332285
109,baseline_overlay_pass->release->rtl_overlay_pass,5.630871,17.617205,3.300043,26.607351,0.109375,0.021875,11864,True,142,179,3584,5.638854,14.753659,0.871063,21.310376,0.109375,0.021875,11864,True,142,,3584,0.0,0.0,0.357026,0.336985
110,baseline_overlay_pass->release->rtl_overlay_pass,5.630791,14.502266,3.196672,23.389689,0.109375,0.021875,11897,True,142,179,3584,5.710514,14.617706,1.005945,21.384397,0.109375,0.021875,11897,True,142,,3584,0.0,0.0,0.456947,0.351735
111,baseline_overlay_pass->release->rtl_overlay_pass,5.708733,14.340012,2.992078,23.090634,0.109375,0.021875,11879,True,142,179,3584,5.678144,14.304642,1.199688,21.231565,0.109375,0.021875,11879,True,142,,3584,0.0,0.0,0.616239,0.360556
112,baseline_overlay_pass->release->rtl_overlay_pass,5.630441,14.341403,2.919918,22.938582,0.109375,0.021875,11852,True,142,179,3584,5.751625,14.547166,0.914394,21.261335,0.109375,0.021875,11852,True,142,,3584,0.0,0.0,0.402256,0.323225
113,baseline_overlay_pass->release->rtl_overlay_pass,5.831615,14.453634,2.851947,23.184666,0.109375,0.021875,11851,True,142,179,3584,5.625743,14.311332,0.901984,20.882059,0.109375,0.021875,11851,True,142,,3584,0.0,0.0,0.377265,0.339335
114,baseline_overlay_pass->release->rtl_overlay_pass,6.070938,14.902652,2.870617,23.892777,-0.0078125,-0.0240625,11890,True,127,179,-256,6.09568,14.313032,0.900113,21.354626,-0.0078125,-0.0240625,11890,True,127,,-256,0.0,0.0,0.375956,0.340115
115,baseline_overlay_pass->release->rtl_overlay_pass,5.822785,15.251407,2.874667,23.995669,-0.0078125,-0.009625,11881,True,127,179,-256,6.187932,14.634057,0.904403,21.771822,-0.0078125,-0.009625,11881,True,127,,-256,0.0,0.0,0.378346,0.336085
116,baseline_overlay_pass->release->rtl_overlay_pass,5.645012,15.219537,2.887607,23.800756,-0.0078125,-0.00385,11887,True,127,179,-256,5.959489,14.84452,0.847393,21.700762,-0.0078125,-0.00385,11887,True,127,,-256,0.0,0.0,0.338515,0.331595
117,baseline_overlay_pass->release->rtl_overlay_pass,5.680302,14.853441,3.130311,23.720945,-0.0234375,-0.01138375,11907,True,125,179,-768,5.619023,15.073283,0.887274,21.625851,-0.0234375,-0.01138375,11907,True,125,,-768,0.0,0.0,0.362955,0.338555
118,baseline_overlay_pass->release->rtl_overlay_pass,5.56436,14.441584,3.297234,23.362109,-0.0234375,-0.007366,11906,True,125,179,-768,5.614123,15.067253,0.856542,21.583519,-0.0234375,-0.007366,11906,True,125,,-768,0.0,0.0,0.343465,0.333085
119,baseline_overlay_pass->release->rtl_overlay_pass,5.669262,14.504115,2.900597,23.126235,-0.0234375,-0.0057589,11898,True,125,179,-768,5.630284,14.704368,0.861033,21.241935,-0.0234375,-0.0057589,11898,True,125,,-768,0.0,0.0,0.356116,0.326875
120,baseline_overlay_pass->release->rtl_overlay_pass,5.627071,14.626368,2.833906,23.133905,-0.046875,-0.01495981,11888,True,122,179,-1536,5.615533,14.702167,0.885053,21.249645,-0.046875,-0.01495981,11888,True,122,,-1536,0.0,0.0,0.361405,0.344425
121,baseline_overlay_pass->release->rtl_overlay_pass,5.784443,14.723958,2.878866,23.43378,-0.046875,-0.011608924,11854,True,122,179,-1536,5.654474,14.725068,0.988554,21.415497,-0.046875,-0.011608924,11854,True,122,,-1536,0.0,0.0,0.444956,0.346725
122,baseline_overlay_pass->release->rtl_overlay_pass,6.003767,15.115235,2.917617,24.08933,-0.046875,-0.01026857,11892,True,122,179,-1536,5.649854,14.782569,0.962684,21.445417,-0.046875,-0.01026857,11892,True,122,,-1536,0.0,0.0,0.417897,0.346895
123,baseline_overlay_pass->release->rtl_overlay_pass,5.804744,15.442691,3.217722,24.515437,-0.1484375,-0.052388678,11875,True,109,179,-4864,5.632374,14.598806,0.893614,21.174334,-0.1484375,-0.052388678,11875,True,109,,-4864,0.0,0.0,0.374955,0.331165
124,baseline_overlay_pass->release->rtl_overlay_pass,5.651422,15.4129,2.815756,23.929168,-0.1484375,-0.038767971,11880,True,109,179,-4864,5.632103,14.365543,0.902644,20.94885,-0.1484375,-0.038767971,11880,True,109,,-4864,0.0,0.0,0.371426,0.342785
125,baseline_overlay_pass->release->rtl_overlay_pass,5.909586,15.134775,2.872326,23.963928,-0.1484375,-0.033319688,11873,True,109,179,-4864,5.572933,14.319742,0.907644,20.844649,-0.1484375,-0.033319688,11873,True,109,,-4864,0.0,0.0,0.381325,0.338005
126,baseline_overlay_pass->release->rtl_overlay_pass,5.845985,14.825521,3.354024,24.080601,-0.171875,-0.040984125,11928,True,106,179,-5632,5.692295,14.433814,0.906193,21.078982,-0.171875,-0.040984125,11928,True,106,,-5632,0.0,0.0,0.382706,0.335215
127,baseline_overlay_pass->release->rtl_overlay_pass,5.587781,14.78317,3.552658,23.975269,-0.171875,-0.03701865,11950,True,106,179,-5632,6.13059,14.834629,0.889433,21.900814,-0.171875,-0.03701865,11950,True,106,,-5632,0.0,0.0,0.365035,0.338575
128,baseline_overlay_pass->release->rtl_overlay_pass,5.616971,14.302452,3.621179,23.593543,-0.171875,-0.03543246,11943,True,106,179,-5632,5.964708,15.403758,0.849382,22.262719,-0.171875,-0.03543246,11943,True,106,,-5632,0.0,0.0,0.342215,0.330975
129,baseline_overlay_pass->release->rtl_overlay_pass,5.672962,14.314032,2.922577,22.959263,-0.1953125,-0.044641734,11909,True,103,179,-6400,5.629623,15.134494,0.862453,21.675291,-0.1953125,-0.044641734,11909,True,103,,-6400,0.0,0.0,0.348695,0.332535
130,baseline_overlay_pass->release->rtl_overlay_pass,5.893676,14.342182,2.907417,23.188116,-0.1953125,-0.041294194,11905,True,103,179,-6400,5.586843,15.008262,0.848343,21.488738,-0.1953125,-0.041294194,11905,True,103,,-6400,0.0,0.0,0.334835,0.333925
131,baseline_overlay_pass->release->rtl_overlay_pass,5.990747,14.676858,2.899307,23.618153,-0.1953125,-0.039955177,11902,True,103,179,-6400,5.663734,14.88859,0.863682,21.462817,-0.1953125,-0.039955177,11902,True,103,,-6400,0.0,0.0,0.353165,0.329205
132,baseline_overlay_pass->release->rtl_overlay_pass,9.537435,14.690188,2.951008,27.228731,-0.2265625,-0.052544571,11913,True,99,179,-7424,5.645574,14.734848,0.869063,21.296315,-0.2265625,-0.052544571,11913,True,99,,-7424,0.0,0.0,0.356896,0.332615
133,baseline_overlay_pass->release->rtl_overlay_pass,5.799134,15.759675,2.904237,24.509887,-0.2265625,-0.048205328,11921,True,99,179,-7424,5.643153,15.449908,0.930383,22.069687,-0.2265625,-0.048205328,11921,True,99,,-7424,0.0,0.0,0.388916,0.348916
134,baseline_overlay_pass->release->rtl_overlay_pass,5.672442,15.347189,2.815876,23.884997,-0.2265625,-0.046469631,11929,True,99,179,-7424,5.685064,14.737989,1.002855,21.477038,-0.2265625,-0.046469631,11929,True,99,,-7424,0.0,0.0,0.452497,0.345215
135,baseline_overlay_pass->release->rtl_overlay_pass,5.605111,14.959193,2.956298,23.572472,-0.2734375,-0.065462853,11881,True,93,179,-8960,5.677704,14.316762,0.902003,20.94387,-0.2734375,-0.065462853,11881,True,93,,-8960,0.0,0.0,0.376176,0.336915
136,baseline_overlay_pass->release->rtl_overlay_pass,5.647221,16.860233,3.365215,25.92778,-0.2734375,-0.058997641,11871,True,93,179,-8960,5.534582,14.566466,0.900194,21.047322,-0.2734375,-0.058997641,11871,True,93,,-8960,0.0,0.0,0.374096,0.335465
137,baseline_overlay_pass->release->rtl_overlay_pass,5.617911,14.626227,3.389835,23.688334,-0.2734375,-0.056411556,11881,True,93,179,-8960,5.580863,14.727718,0.895103,21.247574,-0.2734375,-0.056411556,11881,True,93,,-8960,0.0,0.0,0.373376,0.335245
138,baseline_overlay_pass->release->rtl_overlay_pass,5.671722,14.357363,3.024979,23.105104,-0.3046875,-0.068502123,11954,True,89,179,-9984,5.727585,14.350353,0.907233,21.030991,-0.3046875,-0.068502123,11954,True,89,,-9984,0.0,0.0,0.376946,0.341765
139,baseline_overlay_pass->release->rtl_overlay_pass,5.722543,14.419114,2.876007,23.064644,-0.3046875,-0.063963349,11980,True,89,179,-9984,6.158261,14.405543,0.901783,21.510828,-0.3046875,-0.063963349,11980,True,89,,-9984,0.0,0.0,0.374695,0.336885
140,baseline_overlay_pass->release->rtl_overlay_pass,6.030828,14.561536,2.896667,23.537671,-0.3046875,-0.06214784,11955,True,89,179,-9984,6.09203,14.998732,1.948828,23.093462,-0.3046875,-0.06214784,11955,True,89,,-9984,0.0,0.0,0.358945,0.331145
141,baseline_overlay_pass->release->rtl_overlay_pass,5.952387,14.869721,3.007399,23.883307,-0.359375,-0.084390386,12064,True,82,179,-11776,5.684624,15.056553,0.871403,21.660191,-0.359375,-0.084390386,12064,True,82,,-11776,0.0,0.0,0.353825,0.334915
142,baseline_overlay_pass->release->rtl_overlay_pass,5.925556,15.680374,2.889687,24.543398,-0.359375,-0.076881154,12068,True,82,179,-11776,5.635153,15.120594,0.852092,21.65283,-0.359375,-0.076881154,12068,True,82,,-11776,0.0,0.0,0.339345,0.335005
143,baseline_overlay_pass->release->rtl_overlay_pass,5.840195,15.184496,2.921138,23.994699,-0.359375,-0.073877462,12061,True,82,179,-11776,5.721934,15.332897,0.868933,21.969485,-0.359375,-0.073877462,12061,True,82,,-11776,0.0,0.0,0.350795,0.336925
144,baseline_overlay_pass->release->rtl_overlay_pass,5.698862,15.103505,3.225092,24.082101,-0.3984375,-0.089082235,12138,True,77,179,-13056,5.721605,14.762139,0.861733,21.392137,-0.3984375,-0.089082235,12138,True,77,,-13056,0.0,0.0,0.352765,0.327715
145,baseline_overlay_pass->release->rtl_overlay_pass,5.740573,14.586016,3.218152,23.603533,-0.3984375,-0.083445394,12142,True,77,179,-13056,5.649754,14.776809,0.885683,21.358786,-0.3984375,-0.083445394,12142,True,77,,-13056,0.0,0.0,0.373826,0.330505
146,baseline_overlay_pass->release->rtl_overlay_pass,5.697003,14.454404,2.951678,23.155935,-0.3984375,-0.081190658,12144,True,77,179,-13056,5.688064,14.645786,1.042705,21.424657,-0.3984375,-0.081190658,12144,True,77,,-13056,0.0,0.0,0.464107,0.347866
147,baseline_overlay_pass->release->rtl_overlay_pass,5.59017,14.421054,2.854157,22.913391,-0.4765625,-0.113101263,12117,True,67,179,-15616,5.585403,14.357192,0.911773,20.902809,-0.4765625,-0.113101263,12117,True,67,,-15616,0.0,0.0,0.385225,0.337855
148,baseline_overlay_pass->release->rtl_overlay_pass,5.823205,14.440364,2.844396,23.155865,-0.4765625,-0.102428005,12126,True,67,179,-15616,5.715495,14.320272,0.898153,20.98219,-0.4765625,-0.102428005,12126,True,67,,-15616,0.0,0.0,0.372056,0.338965
149,baseline_overlay_pass->release->rtl_overlay_pass,6.16097,14.743299,2.911817,23.866736,-0.4765625,-0.098158702,12115,True,67,179,-15616,5.668744,14.443264,0.923434,21.080582,-0.4765625,-0.098158702,12115,True,67,,-15616,0.0,0.0,0.392116,0.336785
150,baseline_overlay_pass->release->rtl_overlay_pass,5.843695,15.42299,2.837766,24.155561,-0.5078125,-0.109575981,12100,True,63,179,-16640,5.930678,14.546175,0.909774,21.429247,-0.5078125,-0.109575981,12100,True,63,,-16640,0.0,0.0,0.386165,0.335795
151,baseline_overlay_pass->release->rtl_overlay_pass,5.676392,15.571482,2.821255,24.11766,-0.5078125,-0.104767892,12098,True,63,179,-16640,6.09119,15.133024,0.884713,22.153838,-0.5078125,-0.104767892,12098,True,63,,-16640,0.0,0.0,0.364635,0.334295
152,baseline_overlay_pass->release->rtl_overlay_pass,5.650871,15.090814,2.871757,23.661733,-0.5078125,-0.102844657,12097,True,63,179,-16640,5.929808,14.85785,0.883913,21.721672,-0.5078125,-0.102844657,12097,True,63,,-16640,0.0,0.0,0.369215,0.330825
153,baseline_overlay_pass->release->rtl_overlay_pass,5.642112,14.857461,3.366754,23.917707,-0.5546875,-0.121762863,12029,True,57,179,-18176,5.678344,15.158765,0.884043,21.766362,-0.5546875,-0.121762863,12029,True,57,,-18176,0.0,0.0,0.357615,0.344475
154,baseline_overlay_pass->release->rtl_overlay_pass,5.58564,14.331112,3.014139,22.984472,-0.5546875,-0.115267645,12028,True,57,179,-18176,5.582582,14.81133,0.868483,21.307526,-0.5546875,-0.115267645,12028,True,57,,-18176,0.0,0.0,0.358465,0.331625
155,baseline_overlay_pass->release->rtl_overlay_pass,5.677072,14.441304,2.889557,23.054264,-0.5546875,-0.112669558,12028,True,57,179,-18176,5.690644,14.661217,0.927684,21.325236,-0.5546875,-0.112669558,12028,True,57,,-18176,0.0,0.0,0.390366,0.349425
156,baseline_overlay_pass->release->rtl_overlay_pass,5.701863,14.397503,2.902857,23.048014,-0.5703125,-0.118192823,12037,True,55,179,-18688,5.662084,15.108133,1.039255,21.855913,-0.5703125,-0.118192823,12037,True,55,,-18688,0.0,0.0,0.445816,0.363465
157,baseline_overlay_pass->release->rtl_overlay_pass,6.059778,14.544076,2.875327,23.521431,-0.5703125,-0.115714629,12047,True,55,179,-18688,5.601233,14.856579,0.992764,21.499888,-0.5703125,-0.115714629,12047,True,55,,-18688,0.0,0.0,0.448667,0.339945
158,baseline_overlay_pass->release->rtl_overlay_pass,5.986157,14.973333,2.870946,23.882477,-0.5703125,-0.114723352,12038,True,55,179,-18688,5.615573,14.453294,0.899054,21.016501,-0.5703125,-0.114723352,12038,True,55,,-18688,0.0,0.0,0.378125,0.333445
159,baseline_overlay_pass->release->rtl_overlay_pass,5.643532,15.348399,2.978018,24.020559,-0.7734375,-0.199639341,9936,True,29,179,-25344,6.158801,14.536425,0.899593,21.66872,-0.7734375,-0.199639341,9936,True,29,,-25344,0.0,0.0,0.374216,0.336205
160,baseline_overlay_pass->release->rtl_overlay_pass,5.621191,15.049524,2.876927,23.594152,-0.7734375,-0.172668236,9937,True,29,179,-25344,5.602973,14.88455,1.201248,21.733491,-0.7734375,-0.172668236,9937,True,29,,-25344,0.0,0.0,0.577849,0.412516
161,baseline_overlay_pass->release->rtl_overlay_pass,5.688792,14.772589,3.398255,23.915507,-0.7734375,-0.161879795,9935,True,29,179,-25344,5.578272,14.451454,0.886803,20.96089,-0.7734375,-0.161879795,9935,True,29,,-25344,0.0,0.0,0.366715,0.333285
162,baseline_overlay_pass->release->rtl_overlay_pass,5.651301,14.674647,3.415996,23.793825,-0.7890625,-0.164126918,9693,True,27,179,-25856,5.862026,14.337892,0.905013,21.151843,-0.7890625,-0.164126918,9693,True,27,,-25856,0.0,0.0,0.380566,0.339015
163,baseline_overlay_pass->release->rtl_overlay_pass,5.648672,14.328572,2.878837,22.907351,-0.7890625,-0.160338267,9697,True,27,179,-25856,6.05325,14.536975,0.952434,21.58753,-0.7890625,-0.160338267,9697,True,27,,-25856,0.0,0.0,0.427406,0.334805
164,baseline_overlay_pass->release->rtl_overlay_pass,5.655611,14.308241,2.888297,22.89873,-0.7890625,-0.158822807,9694,True,27,179,-25856,5.738425,15.041113,0.857163,21.688471,-0.7890625,-0.158822807,9694,True,27,,-25856,0.0,0.0,0.346705,0.329955
165,baseline_overlay_pass->release->rtl_overlay_pass,5.988426,14.362602,2.883667,23.282667,-0.796875,-0.161497873,9488,True,26,179,-26112,5.834457,15.120294,0.863693,21.865354,-0.796875,-0.161497873,9488,True,26,,-26112,0.0,0.0,0.351805,0.334575
166,baseline_overlay_pass->release->rtl_overlay_pass,6.000877,14.84962,2.926648,23.824656,-0.796875,-0.160224149,9485,True,26,179,-26112,5.636824,14.813299,0.872242,21.367196,-0.796875,-0.160224149,9485,True,26,,-26112,0.0,0.0,0.352005,0.341365
167,baseline_overlay_pass->release->rtl_overlay_pass,5.641961,15.708374,2.899187,24.302873,-0.796875,-0.15971466,9483,True,26,179,-26112,5.671614,15.007452,0.869363,21.5929,-0.796875,-0.15971466,9483,True,26,,-26112,0.0,0.0,0.354525,0.337205
168,baseline_overlay_pass->release->rtl_overlay_pass,5.675452,14.993643,2.933908,23.651123,-0.8125,-0.166073364,9069,True,24,179,-26624,5.678014,14.830309,0.954734,21.510189,-0.8125,-0.166073364,9069,True,24,,-26624,0.0,0.0,0.406856,0.353836
169,baseline_overlay_pass->release->rtl_overlay_pass,5.608151,14.85001,3.409705,23.920727,-0.8125,-0.163929346,9068,True,24,179,-26624,5.613433,14.400603,1.38902,21.453398,-0.8125,-0.163929346,9068,True,24,,-26624,0.0,0.0,0.574439,0.441106
170,baseline_overlay_pass->release->rtl_overlay_pass,5.634791,18.141514,3.302764,27.134419,-0.8125,-0.163071738,9068,True,24,179,-26624,5.638493,14.546766,0.905993,21.139472,-0.8125,-0.163071738,9068,True,24,,-26624,0.0,0.0,0.379986,0.338885
171,baseline_overlay_pass->release->rtl_overlay_pass,5.606091,14.490954,3.309203,23.456629,-0.8515625,-0.179134945,8539,True,19,179,-27904,5.806706,14.448464,0.907044,21.205364,-0.8515625,-0.179134945,8539,True,19,,-27904,0.0,0.0,0.383786,0.333565
172,baseline_overlay_pass->release->rtl_overlay_pass,5.58504,14.368542,2.849847,22.8487,-0.8515625,-0.173841478,8535,True,19,179,-27904,6.062729,14.345582,0.900163,21.352705,-0.8515625,-0.173841478,8535,True,19,,-27904,0.0,0.0,0.375826,0.336385
173,baseline_overlay_pass->release->rtl_overlay_pass,5.681922,14.354223,2.897287,22.977062,-0.8515625,-0.171724091,8539,True,19,179,-27904,6.0766,14.438813,0.904184,21.466638,-0.8515625,-0.171724091,8539,True,19,,-27904,0.0,0.0,0.373975,0.341215
174,baseline_overlay_pass->release->rtl_overlay_pass,5.960946,14.375022,2.896226,23.278066,-0.84375,-0.167595886,8586,True,20,179,-27648,5.919618,14.88129,0.873263,21.721432,-0.84375,-0.167595886,8586,True,20,,-27648,0.0,0.0,0.358625,0.332095
175,baseline_overlay_pass->release->rtl_overlay_pass,5.932296,15.070634,2.893697,23.948788,-0.84375,-0.168288355,8588,True,20,179,-27648,5.621043,15.383568,0.861833,21.913484,-0.84375,-0.168288355,8588,True,20,,-27648,0.0,0.0,0.344256,0.338415
176,baseline_overlay_pass->release->rtl_overlay_pass,7.803196,15.518922,2.872526,26.245694,-0.8515625,-0.171846592,8588,True,19,179,-27904,6.028489,14.752979,0.884413,21.710741,-0.8515625,-0.171846592,8588,True,19,,-27904,0.0,0.0,0.366135,0.336405
177,baseline_overlay_pass->release->rtl_overlay_pass,5.626771,16.169391,2.865686,24.71037,-0.84375,-0.167644887,8633,True,20,179,-27648,5.641444,15.364727,0.873793,21.926434,-0.84375,-0.167644887,8633,True,20,,-27648,0.0,0.0,0.353286,0.338485
178,baseline_overlay_pass->release->rtl_overlay_pass,5.612461,14.984183,2.929687,23.575291,-0.84375,-0.168307955,8632,True,20,179,-27648,5.636484,14.658307,1.015145,21.358576,-0.84375,-0.168307955,8632,True,20,,-27648,0.0,0.0,0.465777,0.340965
179,baseline_overlay_pass->release->rtl_overlay_pass,5.622501,14.80275,3.272043,23.754344,-0.84375,-0.168573182,8630,True,20,179,-27648,5.600223,14.774219,0.915893,21.338536,-0.84375,-0.168573182,8630,True,20,,-27648,0.0,0.0,0.383556,0.340205
180,baseline_overlay_pass->release->rtl_overlay_pass,5.682822,16.406365,4.34633,26.487779,-0.8359375,-0.165398023,8630,True,21,179,-27392,5.642834,14.446344,0.899643,21.037141,-0.8359375,-0.165398023,8630,True,21,,-27392,0.0,0.0,0.371646,0.339875
181,baseline_overlay_pass->release->rtl_overlay_pass,5.600911,14.516085,3.219172,23.390019,-0.84375,-0.169752959,8631,True,20,179,-27648,5.710195,14.337852,0.900303,20.99178,-0.84375,-0.169752959,8631,True,20,,-27648,0.0,0.0,0.378596,0.336945
182,baseline_overlay_pass->release->rtl_overlay_pass,5.5944,14.512065,2.939197,23.096294,-0.84375,-0.169151184,8631,True,20,179,-27648,5.894177,14.566626,0.916233,21.423056,-0.84375,-0.169151184,8631,True,20,,-27648,0.0,0.0,0.394636,0.335034
183,baseline_overlay_pass->release->rtl_overlay_pass,5.641141,14.382432,2.847336,22.917891,-0.8359375,-0.165629223,8670,True,21,179,-27392,5.809806,15.102513,0.873563,21.829613,-0.8359375,-0.165629223,8670,True,21,,-27392,0.0,0.0,0.359065,0.332785
184,baseline_overlay_pass->release->rtl_overlay_pass,5.802634,14.257261,2.895377,23.003422,-0.8359375,-0.166564189,8668,True,21,179,-27392,5.642163,15.240115,0.861513,21.786682,-0.8359375,-0.166564189,8668,True,21,,-27392,0.0,0.0,0.347715,0.333905
